PhraseId,SentenceId,Phrase,Sentiment
144988,7875,Highly watchable stuff .,4
144991,7876,"The faithful will enjoy this sometimes wry adaptation of V.S. Naipaul 's novel , but newcomers may find themselves stifling a yawn or two during the first hour .",2
145020,7877,"`` Sweet Home Alabama '' is what it is -- a nice , harmless date film ...",3
145033,7878,It 's not difficult to spot the culprit early-on in this predictable thriller .,2
145047,7879,"I found myself liking the film , though in this case one man 's treasure could prove to be another man 's garbage .",2
145063,7880,Diaz wears out her welcome in her most charmless performance,0
145071,7881,The script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .,3
145084,7882,"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",3
145106,7883,"an admirable , sometimes exceptional film",4
145111,7884,"A mediocre exercise in target demographics , unaware that it 's the butt of its own joke .",1
145129,7885,Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .,4
145146,7886,"This big screen caper has a good bark , far from being a bow-wow .",2
145161,7887,"The doofus-on - the-loose banter of Welcome to Collinwood has a cocky , after-hours loopiness to it .",2
145180,7888,The comedy is nonexistent .,0
145183,7889,The first Bond movie in ages that is n't fake fun .,3
145192,7890,A wretched movie that reduces the Second World War to one man 's quest to find an old flame .,1
145211,7891,"Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision .",3
145227,7892,"Armed with a game supporting cast , from the pitch-perfect Forster to the always hilarious Meara and Levy , Like Mike shoots and scores , doing its namesake proud .",4
145257,7893,"Claire is a terrific role for someone like Judd , who really ought to be playing villains .",3
145275,7894,Too bad Kramer could n't make a guest appearance to liven things up .,1
145288,7895,"If Hill is n't quite his generation 's Don Siegel -LRB- or Robert Aldrich -RRB- , it 's because there 's no discernible feeling beneath the chest hair ;",1
145315,7896,But you 'd never guess that from the performances .,2
145323,7897,"Cannon 's confidence and laid-back good spirits are , with the drumming routines , among the film 's saving graces .",3
145343,7898,"The movie is hardly a masterpiece , but it does mark Ms. Bullock 's best work in some time .",3
145356,7899,"The film becomes an overwhelming pleasure , and you find yourself rooting for Gai 's character to avoid the fate that has befallen every other Carmen before her .",3
145384,7900,Nearly all the fundamentals you take for granted in most films are mishandled here .,1
145400,7901,"-LRB- Clooney 's -RRB- debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the Coen brothers and Steven Soderbergh .",3
145447,7902,The pitch must have read like a discarded House Beautiful spread .,2
145457,7903,Go .,2
145458,7904,For free .,2
145459,7905,Bring tissues .,3
145461,7906,The Piano Teacher is not an easy film .,1
145462,7907,"By the time you reach the finale , you 're likely wondering why you 've been watching all this strutting and posturing .",0
145482,7908,Lawrence should stick to his day job .,1
145489,7909,"Sparkles in its deft portrait of Tinseltown 's seasoned veterans of gossip , wealth , paranoia , and celebrityhood .",2
145510,7910,Sex With Strangers will shock many with its unblinking frankness .,2
145519,7911,Plays like a checklist of everything Rob Reiner and his cast were sending up .,2
145534,7912,This movie has the usual impossible stunts ... But it has just as many scenes that are lean and tough enough to fit in any modern action movie .,3
145559,7913,"As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .",1
145580,7914,It 's a drag how Nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .,0
145602,7915,Such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .,0
145624,7916,Promises is one film that 's truly deserving of its Oscar nomination .,4
145635,7917,"`` 13 Conversations '' holds its goodwill close , but is relatively slow to come to the point .",2
145650,7918,"some good , organic character work , lots of obvious political insights and",3
145671,7919,"Such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .",1
145694,7920,"The stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .",3
145738,7921,", `` They 're out there ! ''",3
145745,7922,"In the end , there is n't much to it .",0
145751,7923,It makes me feel weird \/ Thinking about all the bad things in the world \/ Like puppies with broken legs \/ And butterflies that die \/ And movies starring pop queens,1
145783,7924,Collapses after 30 minutes into a slap-happy series of adolescent violence .,0
145793,7925,What starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points .,1
145809,7926,It 's absolutely amazing how first-time director Kevin Donovan managed to find something new to add to the canon of Chan .,3
145828,7927,Really quite funny .,4
145830,7928,Prepare to marvel again .,3
145834,7929,"It 's definitely an improvement on the first Blade , since it does n't take itself so deadly seriously .",3
145849,7930,"But mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .",4
145870,7931,"Brash , intelligent and erotically perplexing , Haneke 's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .",4
145903,7932,Succeeds as a well-made evocation of a subculture .,3
145910,7933,"It may not be history -- but then again , what if it is ?",2
145921,7934,A backstage must-see for true fans of comedy .,4
145929,7935,Allen 's funniest and most likeable movie in years .,4
145936,7936,"Medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt .",1
145965,7937,Well-meaning but inert .,2
145968,7938,"An inconsequential , barely there bit of piffle .",1
145976,7939,Do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ?,2
145993,7940,"How good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .",3
